poll_id,definition_id,measure_id,source_waves,scoring_rule,missing_policy,denominator_policy,post_dependent,calibration_sample,evidence
uk-general-election-1997,knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T2,fifteen-item-fixed-denominator-labour-wage-baseline-reuse-knowledge_gain_joint,all-noncorrect-including-missing-zero,15,TRUE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T2,fifteen-item-fixed-denominator-labour-wage-baseline-reuse-log_knowledge_joint,all-noncorrect-including-missing-zero,15,TRUE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,fifteen-item-fixed-denominator-labour-wage-baseline-reuse-high_knowledge_joint,all-noncorrect-including-missing-zero,15,TRUE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,attitude_extremity@historical-v1,attitude_extremity,T1,available-mean-absolute-distance-from-half,system and documented non-substantive codes,available-indices,FALSE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,read_briefing@historical-v1,read_briefing,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,knowledge_midterm@historical-v1,knowledge_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
uk-general-election-1997,attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_election.R; docs/poll-issues.md UKGE-01-04
cpl-1996,research_t1@historical-v1,research_t1,T1,historical-cpl-research-t1,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,FALSE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,conservation_t1@historical-v1,conservation_t1,T1,historical-cpl-conservation-t1,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,FALSE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,low_income_support_t1@historical-v1,low_income_support_t1,T1,historical-cpl-low_income_support-t1,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,FALSE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,renewables_t1@historical-v1,renewables_t1,T1,historical-cpl-renewables-t1,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,FALSE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,fossil_fuels_t1@historical-v1,fossil_fuels_t1,T1,historical-cpl-fossil_fuels-t1,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,FALSE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,imported_power_t1@historical-v1,imported_power_t1,T1,historical-cpl-imported_power-t1,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,FALSE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,research_t2@historical-v1,research_t2,T2,historical-cpl-research-t2,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,TRUE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,conservation_t2@historical-v1,conservation_t2,T2,historical-cpl-conservation-t2,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,TRUE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,low_income_support_t2@historical-v1,low_income_support_t2,T2,historical-cpl-low_income_support-t2,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,TRUE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,renewables_t2@historical-v1,renewables_t2,T2,historical-cpl-renewables-t2,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,TRUE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,fossil_fuels_t2@historical-v1,fossil_fuels_t2,T2,historical-cpl-fossil_fuels-t2,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,TRUE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,imported_power_t2@historical-v1,imported_power_t2,T2,historical-cpl-imported_power-t2,available-component mean; CPL 99 missing,available-components-before-fixed-calibration,TRUE,CPL full source; T1 conservation further calibrated on attendees,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,female@historical-v1,female,T1,gender-equals-two,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,minority@historical-v1,minority,T1,race-not-four,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,age@historical-v1,age,T1,raw-age-missing-sentinels-removed,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,education_four@historical-v1,education_four,T1,six-categories-to-zero-zero-point33-point66-one-one,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,education_three@historical-v1,education_three,T1,six-categories-to-three-levels,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,higher_education@historical-v1,higher_education,T1,historical-education-at-least-point66,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,household_income@historical-v1,household_income,T1,original-eight-income-bands,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,high_income@historical-v1,high_income,T1,income-band-above-four,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_t1@historical-v1,knowledge_t1,T1,correct-key,all-noncorrect-including-missing-zero,7,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_t2@historical-v1,knowledge_t2,T2,correct-key,all-noncorrect-including-missing-zero,7,TRUE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_joint@historical-v1,knowledge_joint,T1|T2,joint-correct,all-noncorrect-including-missing-zero,7,TRUE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_gain@historical-v1,knowledge_gain,T1|T2,post-minus-baseline,all-noncorrect-including-missing-zero,7,TRUE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T2,post-minus-joint,all-noncorrect-including-missing-zero,7,TRUE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T2,log-joint-floor-point0001,all-noncorrect-including-missing-zero,7,TRUE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,joint-greater-than-point6,all-noncorrect-including-missing-zero,7,TRUE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,attitude_extremity@historical-v1,attitude_extremity,T1,seven-index-extremity-before-later-export-changes,system plus CPL 99/999,available-indices-including-competition,FALSE,CPL full source; WTU/SWEPCO attendees; research unscaled for WTU/SWEPCO,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,political_interest_t1@historical-v1,political_interest_t1,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,read_briefing@historical-v1,read_briefing,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_midterm@historical-v1,knowledge_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
cpl-1996,attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md CPL-01-03; historical tx_cpl.R and 05_fix_data.R
wtu-1996,research_t1@historical-v1,research_t1,T1,historical-wtu-research-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,conservation_t1@historical-v1,conservation_t1,T1,historical-wtu-conservation-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,low_income_support_t1@historical-v1,low_income_support_t1,T1,historical-wtu-low_income_support-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,renewables_t1@historical-v1,renewables_t1,T1,historical-wtu-renewables-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,fossil_fuels_t1@historical-v1,fossil_fuels_t1,T1,historical-wtu-fossil_fuels-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,imported_power_t1@historical-v1,imported_power_t1,T1,historical-wtu-imported_power-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,research_t2@historical-v1,research_t2,T2,historical-wtu-research-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,conservation_t2@historical-v1,conservation_t2,T2,historical-wtu-conservation-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,low_income_support_t2@historical-v1,low_income_support_t2,T2,historical-wtu-low_income_support-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,renewables_t2@historical-v1,renewables_t2,T2,historical-wtu-renewables-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,fossil_fuels_t2@historical-v1,fossil_fuels_t2,T2,historical-wtu-fossil_fuels-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,imported_power_t2@historical-v1,imported_power_t2,T2,historical-wtu-imported_power-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,female@historical-v1,female,T1,gender-equals-two,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,minority@historical-v1,minority,T1,race-not-four,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,age@historical-v1,age,T1,raw-age-missing-sentinels-removed,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,education_four@historical-v1,education_four,T1,six-categories-to-zero-zero-point33-point66-one-one,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,education_three@historical-v1,education_three,T1,six-categories-to-three-levels,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,higher_education@historical-v1,higher_education,T1,historical-education-at-least-point66,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_t1@historical-v1,knowledge_t1,T1,correct-key,all-noncorrect-including-missing-zero,5,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_t2@historical-v1,knowledge_t2,T2,correct-key,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_joint@historical-v1,knowledge_joint,T1|T2,joint-correct,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_gain@historical-v1,knowledge_gain,T1|T2,post-minus-baseline,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T2,post-minus-joint,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T2,log-joint-floor-point0001,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,joint-greater-than-point6,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,attitude_extremity@historical-v1,attitude_extremity,T1,seven-index-extremity-before-later-export-changes,system plus CPL 99/999,available-indices-including-competition,FALSE,CPL full source; WTU/SWEPCO attendees; research unscaled for WTU/SWEPCO,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,political_interest_t1@historical-v1,political_interest_t1,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,read_briefing@historical-v1,read_briefing,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_midterm@historical-v1,knowledge_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,household_income@historical-v1,household_income,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
wtu-1996,high_income@historical-v1,high_income,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md WTU-01-05; historical tx_wtu.R and 05_fix_data.R
swepco-1996,research_t1@historical-v1,research_t1,T1,historical-swp-research-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,conservation_t1@historical-v1,conservation_t1,T1,historical-swp-conservation-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,low_income_support_t1@historical-v1,low_income_support_t1,T1,historical-swp-low_income_support-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,renewables_t1@historical-v1,renewables_t1,T1,historical-swp-renewables-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,fossil_fuels_t1@historical-v1,fossil_fuels_t1,T1,historical-swp-fossil_fuels-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,imported_power_t1@historical-v1,imported_power_t1,T1,historical-swp-imported_power-t1,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,FALSE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,research_t2@historical-v1,research_t2,T2,historical-swp-research-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,conservation_t2@historical-v1,conservation_t2,T2,historical-swp-conservation-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,low_income_support_t2@historical-v1,low_income_support_t2,T2,historical-swp-low_income_support-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,renewables_t2@historical-v1,renewables_t2,T2,historical-swp-renewables-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,fossil_fuels_t2@historical-v1,fossil_fuels_t2,T2,historical-swp-fossil_fuels-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,imported_power_t2@historical-v1,imported_power_t2,T2,historical-swp-imported_power-t2,missing filled as five before scaling or half after; available-component means,available-components-before-fixed-calibration,TRUE,PART == 1; fixed historical ranges in utility_attitudes,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,female@historical-v1,female,T1,gender-equals-two,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,minority@historical-v1,minority,T1,race-not-four,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,age@historical-v1,age,T1,raw-age-missing-sentinels-removed,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,education_four@historical-v1,education_four,T1,six-categories-to-zero-zero-point33-point66-one-one,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,education_three@historical-v1,education_three,T1,six-categories-to-three-levels,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,higher_education@historical-v1,higher_education,T1,historical-education-at-least-point66,system plus CPL 99/999,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_t1@historical-v1,knowledge_t1,T1,correct-key,all-noncorrect-including-missing-zero,5,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_t2@historical-v1,knowledge_t2,T2,correct-key,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_joint@historical-v1,knowledge_joint,T1|T2,joint-correct,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_gain@historical-v1,knowledge_gain,T1|T2,post-minus-baseline,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T2,post-minus-joint,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T2,log-joint-floor-point0001,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,joint-greater-than-point6,all-noncorrect-including-missing-zero,5,TRUE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,attitude_extremity@historical-v1,attitude_extremity,T1,seven-index-extremity-before-later-export-changes,system plus CPL 99/999,available-indices-including-competition,FALSE,CPL full source; WTU/SWEPCO attendees; research unscaled for WTU/SWEPCO,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,political_interest_t1@historical-v1,political_interest_t1,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,read_briefing@historical-v1,read_briefing,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_midterm@historical-v1,knowledge_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
swepco-1996,knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,,R/respondent_utilities.R; docs/poll-issues.md SWE-01-04; historical tx_swp.R and 05_fix_data.R
